,fridge,dish washer,light,microwave,electric oven,sockets,electric space heater,electric stove
1970-01-26 21:49:00-05:00,227.12456,0.014904276,0.0,0.0,6.2674866,0.0072843283,280.49094,0.0
1970-01-26 21:50:00-05:00,227.12456,0.014873885,0.0,0.0,6.2674866,0.007589504,280.30817,0.0
1970-01-26 21:51:00-05:00,227.12456,0.0147664845,0.0,0.0,6.2674866,0.007828787,279.77042,0.0
1970-01-26 21:52:00-05:00,227.12456,0.014791325,0.0,0.0,6.2674866,0.008017257,278.88397,0.0
1970-01-26 21:53:00-05:00,227.12456,0.014924213,0.0,0.0,6.2674866,0.007897824,279.4886,0.0
1970-01-26 21:54:00-05:00,227.12456,0.014994286,0.0,0.0,6.2674866,0.0076394975,279.7229,0.0
1970-01-26 21:55:00-05:00,227.12456,0.015028015,0.0,0.0,6.2674866,0.0075664967,280.28122,0.0
1970-01-26 21:56:00-05:00,227.12456,0.014963105,0.0,0.0,6.2674866,0.0077225417,279.75388,0.0
1970-01-26 21:57:00-05:00,227.12456,0.014937222,0.0,0.0,6.2674866,0.007885486,279.99716,0.0
1970-01-26 21:58:00-05:00,227.12456,0.0149308145,0.0,0.0,6.2674866,0.008119538,280.27924,0.0
1970-01-26 21:59:00-05:00,227.12456,0.0149770975,0.0,0.0,6.2674866,0.008408815,280.8048,0.0
1970-01-26 22:00:00-05:00,227.12456,0.014974222,0.0,0.0,6.2674866,0.008617789,280.83472,0.0
1970-01-26 22:01:00-05:00,227.12456,0.014924347,0.0,0.0,6.2674866,0.008900583,280.76053,0.0
1970-01-26 22:02:00-05:00,227.12456,0.014844663,0.0,0.0,6.2674866,0.009057045,280.95578,0.0
1970-01-26 22:03:00-05:00,227.12456,0.01458019,0.0,0.0,6.2674866,0.008747891,283.865,0.0
1970-01-26 22:04:00-05:00,227.12456,0.014333621,0.0,0.0,6.2674866,0.007956594,323.562,0.0
1970-01-26 22:05:00-05:00,227.12456,0.0144023225,0.0,0.0,6.2674866,0.007032275,325.70493,0.0
1970-01-26 22:06:00-05:00,227.12456,0.014507629,0.0,0.0,6.2674866,0.006149158,325.46866,0.0
1970-01-26 22:07:00-05:00,227.12456,0.014433242,0.0,0.0,6.2674866,0.005451992,324.4197,0.0
1970-01-26 22:08:00-05:00,227.12456,0.014409058,0.0,0.0,6.2674866,0.0050679594,322.66507,0.0
1970-01-26 22:09:00-05:00,227.12456,0.014416054,0.0,0.0,6.2674866,0.0048702955,322.33517,0.0
1970-01-26 22:10:00-05:00,227.12456,0.014403693,0.0,0.0,6.2674866,0.0048282593,321.95566,0.0
1970-01-26 22:11:00-05:00,227.12456,0.014482528,0.0,0.0,6.2674866,0.005127579,320.99554,0.0
1970-01-26 22:12:00-05:00,227.12456,0.014394417,0.0,0.0,6.2674866,0.005737096,290.701,0.0
1970-01-26 22:13:00-05:00,227.12456,0.014166087,0.0,0.0,6.2674866,0.006372139,280.22427,0.0
1970-01-26 22:14:00-05:00,227.12456,0.014056988,0.0,0.0,6.2674866,0.006947145,280.2165,0.0
1970-01-26 22:15:00-05:00,227.12456,0.014035679,0.0,0.0,6.2674866,0.007456675,280.0291,0.0
1970-01-26 22:16:00-05:00,227.12456,0.014105104,0.0,0.0,6.2674866,0.0077436566,280.53235,0.0
1970-01-26 22:17:00-05:00,227.12456,0.014159419,0.0,0.0,6.2674866,0.007971451,280.75122,0.0
1970-01-26 22:18:00-05:00,227.12456,0.014143012,0.0,0.0,6.2674866,0.00831072,280.8033,0.0
1970-01-26 22:19:00-05:00,227.12456,0.014011756,0.0,0.0,6.2674866,0.008386865,281.31842,0.0
1970-01-26 22:20:00-05:00,227.12456,0.013829969,0.0,0.0,6.2674866,0.008020818,293.8551,0.0
1970-01-26 22:21:00-05:00,227.12456,0.013718978,0.0,0.0,6.2674866,0.007571101,326.08755,0.0
1970-01-26 22:22:00-05:00,227.12456,0.01388514,0.0,0.0,6.2674866,0.0071477294,325.57095,0.0
1970-01-26 22:23:00-05:00,227.12456,0.014052935,0.0,0.0,6.2674866,0.0065618455,324.69083,0.0
1970-01-26 22:24:00-05:00,227.12456,0.014001824,0.0,0.0,6.2674866,0.005979523,324.0797,0.0
1970-01-26 22:25:00-05:00,227.12456,0.014054902,0.0,0.0,6.2674866,0.005413726,323.2687,0.0
1970-01-26 22:26:00-05:00,227.12456,0.014036201,0.0,0.0,6.2674866,0.0048282593,323.08182,0.0
1970-01-26 22:27:00-05:00,227.12456,0.014203802,0.0,0.0,6.2674866,0.004501745,322.0797,0.0
1970-01-26 22:28:00-05:00,227.12456,0.014385395,0.0,0.0,6.2674866,0.0045981705,319.8778,0.0
1970-01-26 22:29:00-05:00,227.12456,0.014239296,0.0,0.0,6.2674866,0.004902512,280.7318,0.0
1970-01-26 22:30:00-05:00,227.12456,0.014013194,0.0,0.0,6.2674866,0.005295962,280.47684,0.0
1970-01-26 22:31:00-05:00,227.12456,0.013910569,0.0,0.0,6.2674866,0.0057481825,280.00024,0.0
1970-01-26 22:32:00-05:00,227.12456,0.013940506,0.0,0.0,6.2674866,0.0061780214,279.67142,0.0
1970-01-26 22:33:00-05:00,227.12456,0.0141278505,0.0,0.0,6.2674866,0.006717056,279.86984,0.0
1970-01-26 22:34:00-05:00,227.12456,0.0143664405,0.0,0.0,6.2674866,0.007336408,279.7265,0.0
1970-01-26 22:35:00-05:00,227.12456,0.01425688,0.0,0.0,6.2674866,0.007750571,280.3195,0.0
1970-01-26 22:36:00-05:00,227.12456,0.013973318,0.0,0.0,6.2674866,0.0076978505,280.10828,0.0
1970-01-26 22:37:00-05:00,227.12456,0.013817683,0.0,0.0,6.2674866,0.0073677897,313.62656,0.0
1970-01-26 22:38:00-05:00,227.12456,0.013898216,0.0,0.0,6.2674866,0.006987512,326.70636,0.0
1970-01-26 22:39:00-05:00,227.12456,0.014047183,0.0,0.0,6.2674866,0.006571263,326.45966,0.0
1970-01-26 22:40:00-05:00,227.12456,0.014177792,0.0,0.0,6.2674866,0.006104812,324.82397,0.0
1970-01-26 22:41:00-05:00,227.12456,0.014059477,0.0,0.0,6.2674866,0.0056672394,324.21762,0.0
1970-01-26 22:42:00-05:00,227.12456,0.014125362,0.0,0.0,6.2674866,0.0052179396,322.76187,0.0
1970-01-26 22:43:00-05:00,227.12456,0.0142419785,0.0,0.0,6.2674866,0.0048146546,322.3469,0.0
1970-01-26 22:44:00-05:00,227.12456,0.0144403055,0.0,0.0,6.2674866,0.0048336983,321.5694,0.0
1970-01-26 22:45:00-05:00,227.12456,0.0145809725,0.0,0.0,6.2674866,0.005213335,311.84515,0.0
1970-01-26 22:46:00-05:00,227.12456,0.014417686,0.0,0.0,6.2674866,0.0056521744,279.76572,0.0
1970-01-26 22:47:00-05:00,227.12456,0.014179684,0.0,0.0,6.2674866,0.006060466,280.39862,0.0
1970-01-26 22:48:00-05:00,227.12456,0.01408235,0.0,0.0,6.2674866,0.006520018,279.90585,0.0
1970-01-26 22:49:00-05:00,227.12456,0.014159031,0.0,0.0,6.2674866,0.006921619,279.6643,0.0
1970-01-26 22:50:00-05:00,227.12456,0.014355846,0.0,0.0,6.2674866,0.007345617,279.74442,0.0
1970-01-26 22:51:00-05:00,227.12456,0.01452142,0.0,0.0,6.2674866,0.007770017,279.6559,0.0
1970-01-26 22:52:00-05:00,227.12456,0.014235377,0.0,0.0,6.2674866,0.007846788,280.3566,0.0
1970-01-26 22:53:00-05:00,227.12456,0.013904683,0.0,0.0,6.2674866,0.007561475,280.4024,0.0
1970-01-26 22:54:00-05:00,227.12456,0.013820231,0.0,0.0,6.2674866,0.007132262,324.19376,0.0
1970-01-26 22:55:00-05:00,227.12456,0.013903186,0.0,0.0,6.2674866,0.006652847,326.81985,0.0
1970-01-26 22:56:00-05:00,227.12456,0.01409778,0.0,0.0,6.2674866,0.006182,325.87253,0.0
1970-01-26 22:57:00-05:00,227.12456,0.014196284,0.0,0.0,6.2674866,0.005801305,324.5829,0.0
1970-01-26 22:58:00-05:00,227.12456,0.014047712,0.0,0.0,6.2674866,0.005464345,323.75696,0.0
1970-01-26 22:59:00-05:00,227.12456,0.014085166,0.0,0.0,6.2674866,0.005154133,322.43457,0.0
1970-01-26 23:00:00-05:00,227.12456,0.014259495,0.0,0.0,6.2674866,0.005023405,322.42294,0.0
1970-01-26 23:01:00-05:00,227.12456,0.014506586,0.0,0.0,6.2674866,0.0052141696,322.22098,0.0
1970-01-26 23:02:00-05:00,227.12456,0.014574438,0.0,0.0,6.2674866,0.0055701733,298.82532,0.0
1970-01-26 23:03:00-05:00,227.12456,0.0143728405,0.0,0.0,6.2674866,0.0059090257,279.68808,0.0
1970-01-26 23:04:00-05:00,227.12456,0.014143147,0.0,0.0,6.2674866,0.006229058,280.37112,0.0
1970-01-26 23:05:00-05:00,227.12456,0.014082938,0.0,0.0,6.2674866,0.006608501,279.70044,0.0
1970-01-26 23:06:00-05:00,227.12456,0.014234006,0.0,0.0,6.2674866,0.0069883466,279.83902,0.0
1970-01-26 23:07:00-05:00,227.12456,0.014419645,0.0,0.0,6.2674866,0.007439941,279.73462,0.0
1970-01-26 23:08:00-05:00,227.12456,0.014439255,0.0,0.0,6.2674866,0.007895306,279.84576,0.0
1970-01-26 23:09:00-05:00,227.12456,0.01412981,0.0,0.0,6.2674866,0.007902846,280.51932,0.0
1970-01-26 23:10:00-05:00,227.12456,0.01385507,0.0,0.0,6.2674866,0.0075547844,289.85165,0.0
1970-01-26 23:11:00-05:00,227.12456,0.013838276,0.0,0.0,6.2674866,0.0071881115,327.98135,0.0
1970-01-26 23:12:00-05:00,227.12456,0.013942666,0.0,0.0,6.2674866,0.0067908913,326.90482,0.0
1970-01-26 23:13:00-05:00,227.12456,0.014092222,0.0,0.0,6.2674866,0.0062692165,325.2556,0.0
1970-01-26 23:14:00-05:00,227.12456,0.014056601,0.0,0.0,6.2674866,0.0058506727,324.97556,0.0
1970-01-26 23:15:00-05:00,227.12456,0.014042087,0.0,0.0,6.2674866,0.005429402,323.2862,0.0
1970-01-26 23:16:00-05:00,227.12456,0.0141415745,0.0,0.0,6.2674866,0.004974887,322.6772,0.0
1970-01-26 23:17:00-05:00,227.12456,0.014372975,0.0,0.0,6.2674866,0.0048682094,321.92914,0.0
1970-01-26 23:18:00-05:00,227.12456,0.014547959,0.0,0.0,6.2674866,0.005146399,322.0867,0.0
1970-01-26 23:19:00-05:00,227.12456,0.014470436,0.0,0.0,6.2674866,0.0054873526,285.03024,0.0
1970-01-26 23:20:00-05:00,227.07764,0.014254466,0.0,0.0,6.2674866,0.0057327,280.07156,0.0
1970-01-26 23:21:00-05:00,226.90689,0.014071047,0.0,0.0,6.2674866,0.0059435517,280.26517,0.0
1970-01-26 23:22:00-05:00,226.79565,0.014055289,0.0,0.0,6.2674866,0.0060111135,279.77484,0.0
1970-01-26 23:23:00-05:00,227.14594,0.014316365,0.0,0.0,6.2674866,0.0060282648,279.8478,0.0
1970-01-26 23:24:00-05:00,228.89545,0.014551885,0.0,0.0,6.2674866,0.006287217,279.74683,0.0
1970-01-26 23:25:00-05:00,229.7872,0.014268585,0.0,0.0,6.2674866,0.0068967342,280.19778,0.0
1970-01-26 23:26:00-05:00,229.20439,0.013743751,0.0,0.0,6.2674866,0.007504791,280.1388,0.0
1970-01-26 23:27:00-05:00,229.83603,0.013559483,0.0,0.0,6.2674866,0.008039221,305.58145,0.0
1970-01-26 23:28:00-05:00,227.04373,0.013563342,0.0,0.0,6.2674866,0.0085859895,328.07852,0.0
1970-01-26 23:29:00-05:00,226.09018,0.013401099,0.0,0.0,6.2674866,0.00892359,326.75516,0.0
1970-01-26 23:30:00-05:00,226.06773,0.013376653,0.0,0.0,6.2674866,0.008642465,325.0489,0.0
1970-01-26 23:31:00-05:00,228.81839,0.013094395,0.0,0.0,6.2674866,0.007468179,324.49835,0.0
1970-01-26 23:32:00-05:00,232.8822,0.012792401,0.0,0.0,6.2674866,0.0055302233,322.7404,0.0
1970-01-26 23:33:00-05:00,230.44885,0.012761027,0.0,0.0,6.2674866,0.003504619,322.1606,0.0
1970-01-26 23:34:00-05:00,229.84535,0.012802929,0.0,0.0,6.2674866,0.0022604913,322.01892,0.0
1970-01-26 23:35:00-05:00,225.68767,0.012530871,0.0,0.0,6.2674866,0.0019021779,319.4791,0.0
1970-01-26 23:36:00-05:00,220.22838,0.012201682,0.0,0.0,6.2674866,0.0024470687,278.1214,0.0
1970-01-26 23:37:00-05:00,218.1711,0.011903152,0.0,0.0,6.2674866,0.0034872591,279.68668,0.0
1970-01-26 23:38:00-05:00,218.98999,0.011810333,0.0,0.0,6.2674866,0.0043113977,279.84854,0.0
1970-01-26 23:39:00-05:00,224.5561,0.011526898,0.0,0.0,6.2674866,0.0048487484,279.67554,0.0
1970-01-26 23:40:00-05:00,231.52734,0.011493824,0.0,0.0,6.2674866,0.005341977,279.09283,0.0
1970-01-26 23:41:00-05:00,229.527,0.012009047,0.0,0.0,6.2674866,0.0053141564,279.46317,0.0
1970-01-26 23:42:00-05:00,225.05257,0.011984207,0.0,0.0,6.2674866,0.0041710436,278.97745,0.0
1970-01-26 23:43:00-05:00,220.9796,0.011271246,0.0,0.0,6.2674866,0.0021987855,278.96167,0.0
1970-01-26 23:44:00-05:00,219.18086,0.0109846145,0.0,0.0,6.2674866,0.0,323.1134,0.0
1970-01-26 23:45:00-05:00,221.8611,0.011167116,0.0,0.0,6.2674866,0.0,325.93097,0.0
1970-01-26 23:46:00-05:00,228.98761,0.011646323,0.0,0.0,6.2674866,0.0,324.94122,0.0
1970-01-26 23:47:00-05:00,231.86967,0.011747576,0.0,0.0,6.2674866,0.0,326.73718,0.0
1970-01-26 23:48:00-05:00,228.77908,0.011150323,0.0,0.0,6.2674866,0.0,325.30682,0.0
1970-01-26 23:49:00-05:00,224.36325,0.011173002,0.0,0.0,6.2674866,0.00018280745,321.60922,0.044708252
1970-01-26 23:50:00-05:00,224.41945,0.0113893,0.0,0.0,6.2674866,0.0005904734,321.51385,0.1478424
1970-01-26 23:51:00-05:00,222.73181,0.011308834,0.0,0.0,6.2674866,0.00077955425,320.9036,0.3365631
1970-01-26 23:52:00-05:00,223.478,0.011283606,0.0,0.0,6.2674866,0.0010424852,309.1123,0.07727051
1970-01-26 23:53:00-05:00,227.16046,0.011078283,0.0,0.0,6.2674866,0.0005816817,279.5989,0.0
1970-01-26 23:54:00-05:00,227.40588,0.010609932,0.0,0.0,6.2674866,0.0,279.72095,0.0
1970-01-26 23:55:00-05:00,225.86551,0.010548614,0.0,0.0,6.2674866,0.0,279.68588,0.0
1970-01-26 23:56:00-05:00,225.07022,0.010526128,0.0,0.0,6.2674866,0.0,279.26147,0.0
1970-01-26 23:57:00-05:00,227.52213,0.010476582,0.0,0.0,6.2674866,0.0,279.5947,0.0
1970-01-26 23:58:00-05:00,228.3161,0.010623269,0.0,0.0,6.2674866,0.0,280.2643,0.0
1970-01-26 23:59:00-05:00,226.48079,0.010456972,0.0,0.0,6.2674866,0.00030516088,280.00375,0.0
1970-01-27 00:00:00-05:00,228.17023,0.010213286,0.0,0.0,6.2674866,0.0022054762,280.50787,0.0
1970-01-27 00:01:00-05:00,232.32176,0.010327414,0.0,0.0,6.2674866,0.0040982515,325.25348,0.34202576
1970-01-27 00:02:00-05:00,233.63316,0.010064833,0.0,0.0,6.2674866,0.005318761,328.64963,0.5382843
1970-01-27 00:03:00-05:00,232.88457,0.010051832,0.0,0.0,6.2674866,0.0051466078,324.10312,0.4053192
1970-01-27 00:04:00-05:00,237.0603,0.010263227,0.0,0.0,6.2674866,0.003278926,322.40613,0.47801208
1970-01-27 00:05:00-05:00,309.4882,0.010066472,0.0,0.0,6.2674866,0.00031206012,321.18735,0.95747375
1970-01-27 00:06:00-05:00,424.4184,0.009669624,0.0,0.0,6.2674866,0.0,321.3085,0.49816895
1970-01-27 00:07:00-05:00,462.8213,0.009857886,0.0,0.0,6.2674866,0.0,320.1798,1.8103027
1970-01-27 00:08:00-05:00,441.84985,0.009953193,0.0,0.0,6.2674866,0.0,319.09772,3.1581573
1970-01-27 00:09:00-05:00,419.2138,0.009796768,0.0,0.0,6.2674866,0.0,295.07236,4.276184
1970-01-27 00:10:00-05:00,409.61627,0.009443395,0.0,0.0,6.2674866,0.0,277.6313,3.517456
1970-01-27 00:11:00-05:00,436.73502,0.009118386,0.0,0.0,6.2674866,0.0,279.3182,3.3989716
1970-01-27 00:12:00-05:00,449.63406,0.0091409385,0.0,0.0,6.2674866,0.0,279.90268,3.0041199
1970-01-27 00:13:00-05:00,421.8825,0.009164408,0.0,0.0,6.2674866,0.0,279.00763,3.172348
1970-01-27 00:14:00-05:00,426.58566,0.009041123,0.0,0.0,6.2674866,0.0,279.01642,2.4444427
1970-01-27 00:15:00-05:00,447.7616,0.0088707805,0.0,0.0,6.2674866,0.0,279.9516,1.3557892
1970-01-27 00:16:00-05:00,464.8047,0.008749716,0.0,0.0,6.2674866,0.0,279.79092,1.1822815
1970-01-27 00:17:00-05:00,471.58118,0.008473024,0.0,0.0,6.2674866,0.0,290.0367,1.302124
1970-01-27 00:18:00-05:00,471.46912,0.008364052,0.0,0.0,6.2674866,0.0,328.6576,0.09083557
1970-01-27 00:19:00-05:00,451.84848,0.008170173,0.0,0.0,6.2674866,0.0,327.42462,0.01550293
1970-01-27 00:20:00-05:00,417.7286,0.008744031,0.0,0.0,6.2674866,0.0,325.0066,1.0085449
1970-01-27 00:21:00-05:00,402.15875,0.00932122,0.0,0.0,6.2674866,0.0,325.7281,2.296051
1970-01-27 00:22:00-05:00,398.09738,0.009468235,0.0,0.0,6.2674866,0.0,323.98535,4.801697
1970-01-27 00:23:00-05:00,394.6968,0.009169638,0.0,0.0,6.2674866,0.0,323.58026,7.166733
1970-01-27 00:24:00-05:00,401.9891,0.008922547,0.0,0.0,6.2674866,0.0,324.53223,4.5360565
1970-01-27 00:25:00-05:00,405.6139,0.00913316,0.0,0.0,6.2674866,0.0,321.245,3.7449799
1970-01-27 00:26:00-05:00,408.27625,0.00802166,0.0,0.0,6.2674866,0.0,278.92075,2.8460846
1970-01-27 00:27:00-05:00,417.56793,0.0047484785,0.0,0.0,6.2674866,0.0013056248,277.26813,3.4181213
1970-01-27 00:28:00-05:00,407.3753,0.0021565482,0.0,0.0,6.2674866,0.001242876,279.60687,3.6664429
1970-01-27 00:29:00-05:00,408.55,0.0020266026,0.0,0.0,6.2674866,0.0,278.7094,3.9638824
1970-01-27 00:30:00-05:00,436.60022,0.0024254024,0.0,0.0,6.2674866,0.0,280.0752,4.853668
1970-01-27 00:31:00-05:00,437.037,0.0020596758,0.0,0.0,6.2674866,0.0,280.31052,4.567383
1970-01-27 00:32:00-05:00,432.7731,0.0025694072,0.0,0.0,6.2674866,0.0,279.70428,5.663208
1970-01-27 00:33:00-05:00,444.94885,0.003951788,0.0,0.0,6.2674866,0.0,280.62195,8.890984
1970-01-27 00:34:00-05:00,453.48523,0.0028985292,0.0,0.0,6.2674866,0.0,274.3653,7.6513214
1970-01-27 00:35:00-05:00,431.739,0.0017717332,0.0,0.0,6.2674866,0.0,276.8066,4.80867
1970-01-27 00:36:00-05:00,416.58328,0.0010433495,0.0,0.0,6.2674866,0.0,278.03467,3.323578
1970-01-27 00:37:00-05:00,406.7479,0.0014364645,0.0,0.0,6.2674866,0.0,275.81412,2.768036
1970-01-27 00:38:00-05:00,410.4277,0.0030271038,0.0,0.0,6.2674866,0.0,277.13605,3.0027008
1970-01-27 00:39:00-05:00,425.55008,0.0047186688,0.0,0.0,6.2674866,0.0,279.23392,4.5807037
1970-01-27 00:40:00-05:00,427.31653,0.0064234436,0.0,0.0,6.2674866,0.0,280.86023,7.004593
1970-01-27 00:41:00-05:00,430.2525,0.007303022,0.0,0.0,6.2674866,0.0,283.40933,7.2937546
1970-01-27 00:42:00-05:00,425.37897,0.0068725795,0.0,0.0,6.2674866,0.0,281.5329,6.3486176
1970-01-27 00:43:00-05:00,405.66144,0.0059840456,0.0,0.0,6.2674866,0.0,279.6134,7.168724
1970-01-27 00:44:00-05:00,404.75668,0.0055708587,0.0,0.0,6.2674866,0.0,280.2178,8.963676
1970-01-27 00:45:00-05:00,411.32733,0.004616305,0.0,0.0,6.2674866,0.0,280.23972,8.136299
1970-01-27 00:46:00-05:00,410.5729,0.0036135763,0.0,0.0,6.2674866,0.0,279.8479,12.194572
1970-01-27 00:47:00-05:00,416.87122,0.0029570311,0.0,0.0,6.2674866,0.0,280.01965,13.95977
1970-01-27 00:48:00-05:00,433.09262,0.0018968433,0.0,0.0,6.2674866,0.0,280.39423,13.50695
1970-01-27 00:49:00-05:00,421.19614,0.001056619,0.0,0.0,6.2674866,0.0017335862,280.16162,14.820969
1970-01-27 00:50:00-05:00,396.34543,0.00031346083,0.0,0.0,6.2674866,0.003943667,281.63858,16.756798
1970-01-27 00:51:00-05:00,400.92657,0.0,0.0,0.0,6.2674866,0.0028317273,288.10037,15.981064
1970-01-27 00:52:00-05:00,419.8333,0.0,0.0,0.0,6.2674866,0.0,278.9993,27.004227
1970-01-27 00:53:00-05:00,426.47058,0.0,0.0,0.0,6.2674866,0.0,278.14807,112.61927
1970-01-27 00:54:00-05:00,456.48114,9.6052885e-05,0.0,0.0,6.2674866,0.0,279.33575,203.51532
1970-01-27 00:55:00-05:00,429.8849,0.001010403,0.0,0.0,6.2674866,0.0,280.35468,217.2609
1970-01-27 00:56:00-05:00,302.32385,0.0021411255,0.0,0.0,6.2674866,0.0,279.53424,208.35254
1970-01-27 00:57:00-05:00,229.5509,0.0023238882,0.0,0.0,6.2674866,0.0,279.93735,208.18192
1970-01-27 00:58:00-05:00,225.71799,0.0022845417,0.0,0.0,6.2674866,0.0,280.41666,209.07219
1970-01-27 00:59:00-05:00,222.74101,0.0015601441,0.0,0.0,6.2674866,0.0,281.1408,204.1896
1970-01-27 01:00:00-05:00,223.92902,0.00062970817,0.0,0.0,6.2674866,0.0,279.42865,205.28493
1970-01-27 01:01:00-05:00,226.34761,0.0,0.0,0.0,6.2674866,0.0,279.9961,202.569
1970-01-27 01:02:00-05:00,226.62767,0.0,0.0,0.0,6.2674866,0.0,280.63995,200.49292
1970-01-27 01:03:00-05:00,226.44307,0.0,0.0,0.0,6.2674866,0.0,280.61108,206.4024
1970-01-27 01:04:00-05:00,226.28741,0.0,0.0,0.0,6.2674866,0.0,280.67023,204.53543
1970-01-27 01:05:00-05:00,227.29456,0.0,0.0,0.0,6.2674866,0.0,280.44235,197.43564
1970-01-27 01:06:00-05:00,226.58226,0.0,0.0,0.0,6.2674866,0.0,279.692,197.78305
1970-01-27 01:07:00-05:00,225.39182,0.0,0.0,0.0,6.2674866,0.0,290.4973,203.32536
1970-01-27 01:08:00-05:00,225.6403,0.0,0.0,0.0,6.2674866,0.0,327.9663,209.55113
1970-01-27 01:09:00-05:00,226.23332,0.0,0.0,0.0,6.2674866,0.0,328.60217,206.56737
1970-01-27 01:10:00-05:00,227.10435,0.0,0.0,0.0,6.2674866,0.0,327.8449,211.17184
1970-01-27 01:11:00-05:00,228.55005,0.0,0.0,0.0,6.2674866,0.0,326.99802,212.22153
1970-01-27 01:12:00-05:00,231.00304,0.0,0.0,0.0,6.2674866,0.0,325.70428,210.78543
1970-01-27 01:13:00-05:00,230.12901,0.0,0.0,0.0,6.2674866,0.0,324.05188,211.94664
1970-01-27 01:14:00-05:00,229.3028,0.0,0.0,0.0,6.2674866,0.0,323.83453,218.98448
1970-01-27 01:15:00-05:00,225.45038,0.0,0.0,0.0,6.2674866,0.0,321.5941,218.61676
1970-01-27 01:16:00-05:00,222.33359,0.0,0.0,0.0,6.2674866,0.0,282.70935,216.5612
1970-01-27 01:17:00-05:00,220.87466,0.0,0.0,0.0,6.2674866,0.0,280.13855,224.72607
1970-01-27 01:18:00-05:00,222.5513,0.0,0.0,0.0,6.2674866,0.0,280.1231,219.29776
1970-01-27 01:19:00-05:00,227.20465,0.0,0.0,0.0,6.2674866,0.0,279.7502,211.04523
1970-01-27 01:20:00-05:00,232.91595,0.0004691705,0.0,0.0,6.2674866,0.0,280.35025,204.7248
1970-01-27 01:21:00-05:00,232.70908,0.0017924532,0.0,0.0,6.2674866,0.0,280.55713,212.5781
1970-01-27 01:22:00-05:00,230.05675,0.0019533858,0.0,0.0,6.2674866,0.0,280.7682,209.79361
1970-01-27 01:23:00-05:00,227.5268,0.001851745,0.0,0.0,6.2674866,0.0,280.1079,220.12221
1970-01-27 01:24:00-05:00,224.88055,0.0015972704,0.0,0.0,6.2674866,0.0,306.60007,229.79364
1970-01-27 01:25:00-05:00,226.93277,0.000943996,0.0,0.0,6.2674866,0.0,325.1413,225.2331
1970-01-27 01:26:00-05:00,229.22041,0.00074148923,0.0,0.0,6.2674866,0.0,325.08893,219.2964
1970-01-27 01:27:00-05:00,228.93234,0.0012728572,0.0,0.0,6.2674866,0.0,325.28653,221.76195
1970-01-27 01:28:00-05:00,229.09277,0.0021907985,0.0,0.0,6.2674866,0.0,324.52036,225.4862
1970-01-27 01:29:00-05:00,227.08751,0.003863804,0.0,0.0,6.2674866,0.0,323.7602,220.9808
1970-01-27 01:30:00-05:00,227.61769,0.005441174,0.0,0.0,6.2674866,0.0,322.9874,222.47845
1970-01-27 01:31:00-05:00,228.23167,0.007677309,0.0,0.0,6.2674866,0.0,322.4784,222.47845
1970-01-27 01:32:00-05:00,228.28639,0.009714074,0.0,0.0,6.2674866,0.0,314.2007,222.47845
1970-01-27 01:33:00-05:00,227.64394,0.011376686,0.0,0.0,6.2674866,0.0,279.52594,222.47845
1970-01-27 01:34:00-05:00,227.21146,0.0123987645,0.0,0.0,6.2674866,0.0,280.52524,222.47845
1970-01-27 01:35:00-05:00,226.9375,0.013225786,0.0,0.0,6.2674866,0.0,279.8243,222.47845
1970-01-27 01:36:00-05:00,227.1798,0.013533667,0.0,0.0,6.2674866,0.0,279.81924,222.47845
1970-01-27 01:37:00-05:00,227.12456,0.013984695,0.0,0.0,6.2674866,0.0,279.80017,222.47845
1970-01-27 01:38:00-05:00,227.12456,0.014223941,0.0,0.0,6.2674866,0.0,279.65723,222.47845
1970-01-27 01:39:00-05:00,227.12456,0.014486976,0.0,0.0,6.2674866,0.0,280.3155,222.47845
1970-01-27 01:40:00-05:00,227.12456,0.014598295,0.0,0.0,6.2674866,0.0,280.20114,222.47845
1970-01-27 01:41:00-05:00,227.12456,0.0144191235,0.0,0.0,6.2674866,0.0,322.16757,222.47845
1970-01-27 01:42:00-05:00,227.12456,0.014397815,0.0,0.0,6.2674866,0.0,326.28528,222.47845
1970-01-27 01:43:00-05:00,227.12456,0.014457427,0.0,0.0,6.2674866,0.0,325.86282,222.47845
1970-01-27 01:44:00-05:00,227.12456,0.014598362,0.0,0.0,6.2674866,0.0,324.91055,222.47845
1970-01-27 01:45:00-05:00,227.12456,0.014627971,0.0,0.0,6.2674866,0.0,324.12585,222.47845
1970-01-27 01:46:00-05:00,227.12456,0.014579661,0.0,0.0,6.2674866,0.0,322.64536,222.47845
1970-01-27 01:47:00-05:00,227.12456,0.014724322,0.0,0.0,6.2674866,0.0,322.48825,222.47845
1970-01-27 01:48:00-05:00,227.12456,0.014927551,0.0,0.0,6.2674866,0.0,321.98953,222.47845
1970-01-27 01:49:00-05:00,227.12456,0.014957286,0.0,0.0,6.2674866,0.0,303.8713,222.47845
1970-01-27 01:50:00-05:00,227.12456,0.014989257,0.0,0.0,6.2674866,0.0,279.59314,222.47845
1970-01-27 01:51:00-05:00,227.12456,0.014972717,0.0,0.0,6.2674866,0.0,280.39142,222.47845
1970-01-27 01:52:00-05:00,227.12456,0.014828056,0.0,0.0,6.2674866,0.0,279.7157,222.47845
1970-01-27 01:53:00-05:00,227.12456,0.014712229,0.0,0.0,6.2674866,0.0,279.83273,222.47845
